YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2013,3,TX,"Electric Generators, Independent Power Producers",Petroleum,3922
2013,3,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,14831
2013,3,TX,"Electric Generators, Independent Power Producers",Wind,3784019
2013,3,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,-642
2013,3,TX,"Electric Generators, Electric Utilities",Total,6117663
2013,3,TX,"Electric Generators, Electric Utilities",Coal,4474443
2013,3,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,8490
2013,3,TX,"Electric Generators, Electric Utilities",Natural Gas,1607247
2013,3,TX,"Electric Generators, Electric Utilities",Petroleum,1818
2013,3,TX,"Electric Generators, Electric Utilities",Wind,25664
2013,3,TX,"Combined Heat and Power, Industrial Power",Total,3355662
2013,3,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3068252
2013,3,TX,"Combined Heat and Power, Industrial Power",Other,24276
2013,3,TX,"Combined Heat and Power, Industrial Power",Other Biomass,10923
2013,3,TX,"Combined Heat and Power, Industrial Power",Other Gases,88015
2013,3,TX,"Combined Heat and Power, Industrial Power",Petroleum,85614
2013,3,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,78582
2013,3,TX,"Combined Heat and Power, Electric Power",Total,3441318
2013,3,TX,"Combined Heat and Power, Electric Power",Natural Gas,3363916
2013,3,TX,"Combined Heat and Power, Electric Power",Other,0
2013,3,TX,"Combined Heat and Power, Electric Power",Other Gases,77402
2013,3,TX,"Combined Heat and Power, Commercial Power",Total,61595
2013,3,TX,"Combined Heat and Power, Commercial Power",Natural Gas,56965
2013,3,TX,"Combined Heat and Power, Commercial Power",Other Biomass,4418
2013,3,TX,"Combined Heat and Power, Commercial Power",Petroleum,-31
2013,3,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,243
2013,3,US-Total,Total Electric Power Industry,Total,325398834
2013,3,US-Total,Total Electric Power Industry,Coal,130633560
2013,3,US-Total,Total Electric Power Industry,Geothermal,1378216
2013,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,20534358
2013,3,US-Total,Total Electric Power Industry,Natural Gas,84725259
2013,3,US-Total,Total Electric Power Industry,Nuclear,62947389
2013,3,US-Total,Total Electric Power Industry,Other,1143204
2013,3,US-Total,Total Electric Power Industry,Other Biomass,1757147
2013,3,US-Total,Total Electric Power Industry,Other Gases,1070052
2013,3,US-Total,Total Electric Power Industry,Petroleum,1997037
2013,3,US-Total,Total Electric Power Industry,Pumped Storage,-462214
2013,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,619399
2013,3,US-Total,Total Electric Power Industry,Wind,15755653
2013,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3299772
2013,3,US-Total,"Electric Generators, Independent Power Producers",Total,110841875
2013,3,US-Total,"Electric Generators, Independent Power Producers",Coal,30223401
2013,3,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1257065
2013,3,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1876155
2013,3,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,29578537
2013,3,US-Total,"Electric Generators, Independent Power Producers",Nuclear,31521549
2013,3,US-Total,"Electric Generators, Independent Power Producers",Other,512208
2013,3,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1216324
2013,3,US-Total,"Electric Generators, Independent Power Producers",Other Gases,34790
2013,3,US-Total,"Electric Generators, Independent Power Producers",Petroleum,157645
2013,3,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-80227
2013,3,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,531310
2013,3,US-Total,"Electric Generators, Independent Power Producers",Wind,13373664
2013,3,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,639455
2013,3,US-Total,"Electric Generators, Electric Utilities",Total,189129210
2013,3,US-Total,"Electric Generators, Electric Utilities",Coal,97675086
2013,3,US-Total,"Electric Generators, Electric Utilities",Geothermal,94422
2013,3,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,18349427
2013,3,US-Total,"Electric Generators, Electric Utilities",Natural Gas,37660567
2013,3,US-Total,"Electric Generators, Electric Utilities",Nuclear,31425840
2013,3,US-Total,"Electric Generators, Electric Utilities",Other,53586
2013,3,US-Total,"Electric Generators, Electric Utilities",Other Biomass,122724
2013,3,US-Total,"Electric Generators, Electric Utilities",Other Gases,58545
2013,3,US-Total,"Electric Generators, Electric Utilities",Petroleum,1441798
2013,3,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-381987
2013,3,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,64855
2013,3,US-Total,"Electric Generators, Electric Utilities",Wind,2374040
2013,3,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,190309
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Total,12575762
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Coal,1086483
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,302263
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,7386587
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Other,425143
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,99343
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,752020
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,210415
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1364
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Wind,2544
2013,3,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2309600
2013,3,US-Total,"Combined Heat and Power, Electric Power",Total,11856860
2013,3,US-Total,"Combined Heat and Power, Electric Power",Coal,1570754
2013,3,US-Total,"Combined Heat and Power, Electric Power",Geothermal,26729
2013,3,US-Total,"Combined Heat and Power, Electric Power",Hydroelectric Conventional,2143
2013,3,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,9525876
2013,3,US-Total,"Combined Heat and Power, Electric Power",Other,61806
2013,3,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,107185
2013,3,US-Total,"Combined Heat and Power, Electric Power",Other Gases,224697
2013,3,US-Total,"Combined Heat and Power, Electric Power",Petroleum,179819
2013,3,US-Total,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,122
2013,3,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,157729
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Total,995128
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Coal,77837
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,4371
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,573693
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Other,90461
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,211572
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,7360
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,21748
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Wind,5406
2013,3,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,2679
2013,3,UT,Total Electric Power Industry,Total,3410743
2013,3,UT,Total Electric Power Industry,Coal,2791833
2013,3,UT,Total Electric Power Industry,Geothermal,25199
2013,3,UT,Total Electric Power Industry,Hydroelectric Conventional,35940
2013,3,UT,Total Electric Power Industry,Natural Gas,493689
2013,3,UT,Total Electric Power Industry,Other,16651
2013,3,UT,Total Electric Power Industry,Other Biomass,5951
2013,3,UT,Total Electric Power Industry,Other Gases,178
2013,3,UT,Total Electric Power Industry,Petroleum,795
2013,3,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,153
2013,3,UT,Total Electric Power Industry,Wind,40353
2013,3,UT,"Electric Generators, Independent Power Producers",Total,117115
2013,3,UT,"Electric Generators, Independent Power Producers",Coal,37737
2013,3,UT,"Electric Generators, Independent Power Producers",Geothermal,4185
2013,3,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,695
2013,3,UT,"Electric Generators, Independent Power Producers",Natural Gas,28312
2013,3,UT,"Electric Generators, Independent Power Producers",Other Biomass,5537
2013,3,UT,"Electric Generators, Independent Power Producers",Petroleum,144
2013,3,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,153
2013,3,UT,"Electric Generators, Independent Power Producers",Wind,40353
2013,3,UT,"Electric Generators, Electric Utilities",Total,3190050
2013,3,UT,"Electric Generators, Electric Utilities",Coal,2705695
2013,3,UT,"Electric Generators, Electric Utilities",Geothermal,21014
2013,3,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,35246
2013,3,UT,"Electric Generators, Electric Utilities",Natural Gas,427448
2013,3,UT,"Electric Generators, Electric Utilities",Petroleum,647
2013,3,UT,"Combined Heat and Power, Industrial Power",Total,96420
2013,3,UT,"Combined Heat and Power, Industrial Power",Coal,48402
2013,3,UT,"Combined Heat and Power, Industrial Power",Natural Gas,31677
2013,3,UT,"Combined Heat and Power, Industrial Power",Other,16160
2013,3,UT,"Combined Heat and Power, Industrial Power",Other Gases,178
2013,3,UT,"Combined Heat and Power, Industrial Power",Petroleum,3
2013,3,UT,"Combined Heat and Power, Electric Power",Total,907
2013,3,UT,"Combined Heat and Power, Electric Power",Natural Gas,1
2013,3,UT,"Combined Heat and Power, Electric Power",Other,491
2013,3,UT,"Combined Heat and Power, Electric Power",Other Biomass,415
2013,3,UT,"Combined Heat and Power, Electric Power",Petroleum,1
2013,3,UT,"Combined Heat and Power, Commercial Power",Total,6251
2013,3,UT,"Combined Heat and Power, Commercial Power",Natural Gas,6251
2013,3,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,3,VA,Total Electric Power Industry,Total,6577886
2013,3,VA,Total Electric Power Industry,Coal,2313550
2013,3,VA,Total Electric Power Industry,Hydroelectric Conventional,88737
2013,3,VA,Total Electric Power Industry,Natural Gas,1291255
2013,3,VA,Total Electric Power Industry,Nuclear,2757793
2013,3,VA,Total Electric Power Industry,Other,35418
2013,3,VA,Total Electric Power Industry,Other Biomass,70714
2013,3,VA,Total Electric Power Industry,Petroleum,12550
2013,3,VA,Total Electric Power Industry,Pumped Storage,-111594
2013,3,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,119463
2013,3,VA,"Electric Generators, Independent Power Producers",Total,544524
2013,3,VA,"Electric Generators, Independent Power Producers",Coal,76729
2013,3,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5513
2013,3,VA,"Electric Generators, Independent Power Producers",Natural Gas,391683
2013,3,VA,"Electric Generators, Independent Power Producers",Other,18122
2013,3,VA,"Electric Generators, Independent Power Producers",Other Biomass,51082
2013,3,VA,"Electric Generators, Independent Power Producers",Petroleum,1396
2013,3,VA,"Electric Generators, Electric Utilities",Total,5793824
2013,3,VA,"Electric Generators, Electric Utilities",Coal,2142458
2013,3,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,82856
2013,3,VA,"Electric Generators, Electric Utilities",Natural Gas,882483
2013,3,VA,"Electric Generators, Electric Utilities",Nuclear,2757793
2013,3,VA,"Electric Generators, Electric Utilities",Other,0
2013,3,VA,"Electric Generators, Electric Utilities",Other Biomass,327
2013,3,VA,"Electric Generators, Electric Utilities",Petroleum,8341
2013,3,VA,"Electric Generators, Electric Utilities",Pumped Storage,-111594
2013,3,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,31161
2013,3,VA,"Combined Heat and Power, Industrial Power",Total,155491
2013,3,VA,"Combined Heat and Power, Industrial Power",Coal,49307
2013,3,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,368
2013,3,VA,"Combined Heat and Power, Industrial Power",Natural Gas,14730
2013,3,VA,"Combined Heat and Power, Industrial Power",Other Biomass,448
2013,3,VA,"Combined Heat and Power, Industrial Power",Petroleum,2335
2013,3,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,88302
2013,3,VA,"Combined Heat and Power, Electric Power",Total,46906
2013,3,VA,"Combined Heat and Power, Electric Power",Coal,44262
2013,3,VA,"Combined Heat and Power, Electric Power",Natural Gas,2209
2013,3,VA,"Combined Heat and Power, Electric Power",Other,0
2013,3,VA,"Combined Heat and Power, Electric Power",Petroleum,435
2013,3,VA,"Combined Heat and Power, Commercial Power",Total,37141
2013,3,VA,"Combined Heat and Power, Commercial Power",Coal,794
2013,3,VA,"Combined Heat and Power, Commercial Power",Natural Gas,150
2013,3,VA,"Combined Heat and Power, Commercial Power",Other,17297
2013,3,VA,"Combined Heat and Power, Commercial Power",Other Biomass,18856
2013,3,VA,"Combined Heat and Power, Commercial Power",Petroleum,44
2013,3,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2013,3,VT,Total Electric Power Industry,Total,293332
2013,3,VT,Total Electric Power Industry,Hydroelectric Conventional,110651
2013,3,VT,Total Electric Power Industry,Natural Gas,278
2013,3,VT,Total Electric Power Industry,Nuclear,110854
2013,3,VT,Total Electric Power Industry,Other Biomass,2145
2013,3,VT,Total Electric Power Industry,Petroleum,56
2013,3,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,944
2013,3,VT,Total Electric Power Industry,Wind,18464
2013,3,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,49939
2013,3,VT,"Electric Generators, Independent Power Producers",Total,210535
2013,3,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,72270
2013,3,VT,"Electric Generators, Independent Power Producers",Nuclear,110854
2013,3,VT,"Electric Generators, Independent Power Producers",Other Biomass,2145
2013,3,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,944
2013,3,VT,"Electric Generators, Independent Power Producers",Wind,9395
2013,3,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,14928
2013,3,VT,"Electric Generators, Electric Utilities",Total,80384
2013,3,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,36239
2013,3,VT,"Electric Generators, Electric Utilities",Natural Gas,278
2013,3,VT,"Electric Generators, Electric Utilities",Petroleum,43
2013,3,VT,"Electric Generators, Electric Utilities",Wind,9069
2013,3,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,34755
2013,3,VT,"Combined Heat and Power, Electric Power",Total,2143
2013,3,VT,"Combined Heat and Power, Electric Power",Hydroelectric Conventional,2143
2013,3,VT,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,3,VT,"Combined Heat and Power, Commercial Power",Total,270
2013,3,VT,"Combined Heat and Power, Commercial Power",Petroleum,14
2013,3,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,257
2013,3,WA,Total Electric Power Industry,Total,8582379
2013,3,WA,Total Electric Power Industry,Coal,851840
2013,3,WA,Total Electric Power Industry,Hydroelectric Conventional,5114103
2013,3,WA,Total Electric Power Industry,Natural Gas,942776
2013,3,WA,Total Electric Power Industry,Nuclear,820505
2013,3,WA,Total Electric Power Industry,Other,11735
2013,3,WA,Total Electric Power Industry,Other Biomass,24866
2013,3,WA,Total Electric Power Industry,Other Gases,25015
2013,3,WA,Total Electric Power Industry,Petroleum,1838
2013,3,WA,Total Electric Power Industry,Pumped Storage,230
2013,3,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,64
2013,3,WA,Total Electric Power Industry,Wind,648699
2013,3,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,140708
2013,3,WA,"Electric Generators, Independent Power Producers",Total,1254493
2013,3,WA,"Electric Generators, Independent Power Producers",Coal,848121
2013,3,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,22620
2013,3,WA,"Electric Generators, Independent Power Producers",Natural Gas,43628
2013,3,WA,"Electric Generators, Independent Power Producers",Other,5086
2013,3,WA,"Electric Generators, Independent Power Producers",Other Biomass,7172
2013,3,WA,"Electric Generators, Independent Power Producers",Petroleum,790
2013,3,WA,"Electric Generators, Independent Power Producers",Wind,327076
2013,3,WA,"Electric Generators, Electric Utilities",Total,7105097
2013,3,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5091483
2013,3,WA,"Electric Generators, Electric Utilities",Natural Gas,825962
2013,3,WA,"Electric Generators, Electric Utilities",Nuclear,820505
2013,3,WA,"Electric Generators, Electric Utilities",Other,0
2013,3,WA,"Electric Generators, Electric Utilities",Other Biomass,15579
2013,3,WA,"Electric Generators, Electric Utilities",Petroleum,98
2013,3,WA,"Electric Generators, Electric Utilities",Pumped Storage,230
2013,3,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,64
2013,3,WA,"Electric Generators, Electric Utilities",Wind,321623
2013,3,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,29553
2013,3,WA,"Combined Heat and Power, Industrial Power",Total,129304
2013,3,WA,"Combined Heat and Power, Industrial Power",Coal,3719
2013,3,WA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,0
2013,3,WA,"Combined Heat and Power, Industrial Power",Natural Gas,5333
2013,3,WA,"Combined Heat and Power, Industrial Power",Other,6649
2013,3,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1545
2013,3,WA,"Combined Heat and Power, Industrial Power",Petroleum,903
2013,3,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,111156
2013,3,WA,"Combined Heat and Power, Electric Power",Total,91337
2013,3,WA,"Combined Heat and Power, Electric Power",Natural Gas,66322
2013,3,WA,"Combined Heat and Power, Electric Power",Other Gases,25015
2013,3,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2013,3,WA,"Combined Heat and Power, Commercial Power",Total,2148
2013,3,WA,"Combined Heat and Power, Commercial Power",Natural Gas,1531
2013,3,WA,"Combined Heat and Power, Commercial Power",Other Biomass,570
2013,3,WA,"Combined Heat and Power, Commercial Power",Petroleum,47
2013,3,WI,Total Electric Power Industry,Total,5591643
2013,3,WI,Total Electric Power Industry,Coal,3250842
2013,3,WI,Total Electric Power Industry,Hydroelectric Conventional,135698
2013,3,WI,Total Electric Power Industry,Natural Gas,784581
2013,3,WI,Total Electric Power Industry,Nuclear,1112171
2013,3,WI,Total Electric Power Industry,Other,8422
2013,3,WI,Total Electric Power Industry,Other Biomass,40539
2013,3,WI,Total Electric Power Industry,Petroleum,22211
2013,3,WI,Total Electric Power Industry,Wind,132375
2013,3,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,104805
2013,3,WI,"Electric Generators, Independent Power Producers",Total,1480957
2013,3,WI,"Electric Generators, Independent Power Producers",Coal,0
2013,3,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6168
2013,3,WI,"Electric Generators, Independent Power Producers",Natural Gas,251615
2013,3,WI,"Electric Generators, Independent Power Producers",Nuclear,1112171
2013,3,WI,"Electric Generators, Independent Power Producers",Other Biomass,33641
2013,3,WI,"Electric Generators, Independent Power Producers",Petroleum,73
2013,3,WI,"Electric Generators, Independent Power Producers",Wind,47479
2013,3,WI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,29811
2013,3,WI,"Electric Generators, Electric Utilities",Total,3858564
2013,3,WI,"Electric Generators, Electric Utilities",Coal,3181370
2013,3,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,118888
2013,3,WI,"Electric Generators, Electric Utilities",Natural Gas,450514
2013,3,WI,"Electric Generators, Electric Utilities",Other,3910
2013,3,WI,"Electric Generators, Electric Utilities",Other Biomass,1567
2013,3,WI,"Electric Generators, Electric Utilities",Petroleum,952
2013,3,WI,"Electric Generators, Electric Utilities",Wind,84896
2013,3,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,16467
2013,3,WI,"Combined Heat and Power, Industrial Power",Total,177612
2013,3,WI,"Combined Heat and Power, Industrial Power",Coal,69391
2013,3,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,10643
2013,3,WI,"Combined Heat and Power, Industrial Power",Natural Gas,13887
2013,3,WI,"Combined Heat and Power, Industrial Power",Other,4512
2013,3,WI,"Combined Heat and Power, Industrial Power",Other Biomass,374
2013,3,WI,"Combined Heat and Power, Industrial Power",Petroleum,20284
2013,3,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,58521
2013,3,WI,"Combined Heat and Power, Electric Power",Total,62892
2013,3,WI,"Combined Heat and Power, Electric Power",Natural Gas,58957
2013,3,WI,"Combined Heat and Power, Electric Power",Other Biomass,3034
2013,3,WI,"Combined Heat and Power, Electric Power",Petroleum,901
2013,3,WI,"Combined Heat and Power, Commercial Power",Total,11619
2013,3,WI,"Combined Heat and Power, Commercial Power",Coal,81
2013,3,WI,"Combined Heat and Power, Commercial Power",Natural Gas,9608
2013,3,WI,"Combined Heat and Power, Commercial Power",Other,0
2013,3,WI,"Combined Heat and Power, Commercial Power",Other Biomass,1923
2013,3,WI,"Combined Heat and Power, Commercial Power",Petroleum,1
2013,3,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,6
2013,3,WV,Total Electric Power Industry,Total,5911863
2013,3,WV,Total Electric Power Industry,Coal,5521777
2013,3,WV,Total Electric Power Industry,Hydroelectric Conventional,189650
2013,3,WV,Total Electric Power Industry,Natural Gas,15100
2013,3,WV,Total Electric Power Industry,Other,0
2013,3,WV,Total Electric Power Industry,Other Biomass,342
2013,3,WV,Total Electric Power Industry,Other Gases,2410
2013,3,WV,Total Electric Power Industry,Petroleum,8804
2013,3,WV,Total Electric Power Industry,Wind,173780
2013,3,WV,"Electric Generators, Independent Power Producers",Total,2065763
2013,3,WV,"Electric Generators, Independent Power Producers",Coal,1828807
2013,3,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,50770
2013,3,WV,"Electric Generators, Independent Power Producers",Natural Gas,12064
2013,3,WV,"Electric Generators, Independent Power Producers",Other,0
2013,3,WV,"Electric Generators, Independent Power Producers",Other Biomass,342
2013,3,WV,"Electric Generators, Independent Power Producers",Petroleum,0
2013,3,WV,"Electric Generators, Independent Power Producers",Wind,173780
2013,3,WV,"Electric Generators, Electric Utilities",Total,3699475
2013,3,WV,"Electric Generators, Electric Utilities",Coal,3624628
2013,3,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,63017
2013,3,WV,"Electric Generators, Electric Utilities",Natural Gas,3026
2013,3,WV,"Electric Generators, Electric Utilities",Petroleum,8804
2013,3,WV,"Combined Heat and Power, Industrial Power",Total,109916
2013,3,WV,"Combined Heat and Power, Industrial Power",Coal,31641
2013,3,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,75863
2013,3,WV,"Combined Heat and Power, Industrial Power",Natural Gas,2
2013,3,WV,"Combined Heat and Power, Industrial Power",Other Gases,2410
2013,3,WV,"Combined Heat and Power, Electric Power",Total,36710
2013,3,WV,"Combined Heat and Power, Electric Power",Coal,36702
2013,3,WV,"Combined Heat and Power, Electric Power",Natural Gas,8
2013,3,WY,Total Electric Power Industry,Total,4195687
2013,3,WY,Total Electric Power Industry,Coal,3667696
2013,3,WY,Total Electric Power Industry,Hydroelectric Conventional,30865
2013,3,WY,Total Electric Power Industry,Natural Gas,50451
2013,3,WY,Total Electric Power Industry,Other,5566
2013,3,WY,Total Electric Power Industry,Other Gases,28897
2013,3,WY,Total Electric Power Industry,Petroleum,4987
2013,3,WY,Total Electric Power Industry,Wind,407225
2013,3,WY,"Electric Generators, Independent Power Producers",Total,282783
2013,3,WY,"Electric Generators, Independent Power Producers",Coal,63883
2013,3,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,418
2013,3,WY,"Electric Generators, Independent Power Producers",Natural Gas,1630
2013,3,WY,"Electric Generators, Independent Power Producers",Wind,216853
2013,3,WY,"Electric Generators, Electric Utilities",Total,3793153
2013,3,WY,"Electric Generators, Electric Utilities",Coal,3563438
2013,3,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,30447
2013,3,WY,"Electric Generators, Electric Utilities",Natural Gas,3916
2013,3,WY,"Electric Generators, Electric Utilities",Petroleum,4980
2013,3,WY,"Electric Generators, Electric Utilities",Wind,190372
2013,3,WY,"Combined Heat and Power, Industrial Power",Total,119751
2013,3,WY,"Combined Heat and Power, Industrial Power",Coal,40375
2013,3,WY,"Combined Heat and Power, Industrial Power",Natural Gas,44906
2013,3,WY,"Combined Heat and Power, Industrial Power",Other,5566
2013,3,WY,"Combined Heat and Power, Industrial Power",Other Gases,28897
2013,3,WY,"Combined Heat and Power, Industrial Power",Petroleum,7
2013,4,AK,Total Electric Power Industry,Total,510575
2013,4,AK,Total Electric Power Industry,Coal,39842
2013,4,AK,Total Electric Power Industry,Hydroelectric Conventional,111995
2013,4,AK,Total Electric Power Industry,Natural Gas,270460
2013,4,AK,Total Electric Power Industry,Other,-20
2013,4,AK,Total Electric Power Industry,Other Biomass,4767
2013,4,AK,Total Electric Power Industry,Petroleum,76371
2013,4,AK,Total Electric Power Industry,Wind,7160
2013,4,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2013,4,AK,"Electric Generators, Independent Power Producers",Total,2286
2013,4,AK,"Electric Generators, Independent Power Producers",Wind,2286
2013,4,AK,"Electric Generators, Electric Utilities",Total,458251
2013,4,AK,"Electric Generators, Electric Utilities",Coal,4118
2013,4,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,111995
2013,4,AK,"Electric Generators, Electric Utilities",Natural Gas,265139
2013,4,AK,"Electric Generators, Electric Utilities",Other,-20
2013,4,AK,"Electric Generators, Electric Utilities",Petroleum,72144
2013,4,AK,"Electric Generators, Electric Utilities",Wind,4874
2013,4,AK,"Combined Heat and Power, Industrial Power",Total,9456
2013,4,AK,"Combined Heat and Power, Industrial Power",Natural Gas,4728
2013,4,AK,"Combined Heat and Power, Industrial Power",Other Biomass,595
2013,4,AK,"Combined Heat and Power, Industrial Power",Petroleum,4133
2013,4,AK,"Combined Heat and Power, Electric Power",Total,13950
2013,4,AK,"Combined Heat and Power, Electric Power",Coal,13950
2013,4,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2013,4,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2013,4,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,4,AK,"Combined Heat and Power, Commercial Power",Total,26633
2013,4,AK,"Combined Heat and Power, Commercial Power",Coal,21774
2013,4,AK,"Combined Heat and Power, Commercial Power",Natural Gas,593
2013,4,AK,"Combined Heat and Power, Commercial Power",Other Biomass,4172
2013,4,AK,"Combined Heat and Power, Commercial Power",Petroleum,93
2013,4,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2013,4,AL,Total Electric Power Industry,Total,10616079
2013,4,AL,Total Electric Power Industry,Coal,3696581
2013,4,AL,Total Electric Power Industry,Hydroelectric Conventional,1071435
2013,4,AL,Total Electric Power Industry,Natural Gas,3145135
2013,4,AL,Total Electric Power Industry,Nuclear,2454886
2013,4,AL,Total Electric Power Industry,Other,24
2013,4,AL,Total Electric Power Industry,Other Biomass,147
2013,4,AL,Total Electric Power Industry,Other Gases,19199
2013,4,AL,Total Electric Power Industry,Petroleum,7604
2013,4,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,221068
2013,4,AL,"Electric Generators, Independent Power Producers",Total,1784600
2013,4,AL,"Electric Generators, Independent Power Producers",Natural Gas,1784448
2013,4,AL,"Electric Generators, Independent Power Producers",Other Biomass,82
2013,4,AL,"Electric Generators, Independent Power Producers",Petroleum,69
2013,4,AL,"Electric Generators, Electric Utilities",Total,8184914
2013,4,AL,"Electric Generators, Electric Utilities",Coal,3683935
